"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"21.11.2023","7,1352","7,1387","7,1425","7,1266","---","-0,46%"
"20.11.2023","7,168","7,1995","7,2073","7,1638","---","-0,6%"
"17.11.2023","7,2111","7,2425","7,249","7,2043","---","-0,43%"
"16.11.2023","7,2422","7,2525","7,2616","7,242","---","-0,06%"
"15.11.2023","7,2466","7,2611","7,2625","7,2337","---","-0,09%"
"14.11.2023","7,253","7,2864","7,2954","7,2533","---","-0,49%"
"13.11.2023","7,2884","7,2947","7,298","7,2888","---","-0,01%"
"10.11.2023","7,2891","7,2881","7,2937","7,288","---","0,08%"
"09.11.2023","7,2835","7,2779","7,2874","7,2766","---","0,05%"
"08.11.2023","7,28","7,2772","7,2819","7,2658","---","0,02%"
"07.11.2023","7,2788","7,2758","7,2868","7,2755","---","0,13%"
"06.11.2023","7,2695","7,2873","7,2887","7,2667","---","-0,42%"
"03.11.2023","7,3005","7,3173","7,3187","7,3012","---","-0,21%"
"02.11.2023","7,316","7,3158","7,3194","7,3148","---","-0,02%"
"01.11.2023","7,3175","7,3158","7,3198","7,3158","---","0,02%"
"31.10.2023","7,3158","7,3163","7,3193","7,3148","---","0,03%"
"30.10.2023","7,3133","7,3148","7,3186","7,3134","---","-0,05%"
"27.10.2023","7,317","7,3147","7,3189","7,3147","---","0,03%"
"26.10.2023","7,315","7,3169","7,3195","7,3141","---","-0,02%"
"25.10.2023","7,3165","7,3068","7,3179","7,306","---","0,1%"
"24.10.2023","7,309","7,3062","7,3127","7,298","---","-0,09%"
"23.10.2023","7,3158","7,3135","7,3182","7,3134","---","0%"
"20.10.2023","7,3155","7,3117","7,3184","7,3076","---","0,04%"
"19.10.2023","7,3126","7,3116","7,3179","7,3115","---","-0,03%"
"18.10.2023","7,3151","7,3112","7,3172","7,2984","---","0,06%"
"17.10.2023","7,3105","7,3111","7,3167","7,3091","---","0%"
"16.10.2023","7,3105","7,3089","7,3142","7,307","---","0,08%"
"13.10.2023","7,3049","7,3063","7,309","7,3012","---","0,04%"
"12.10.2023","7,3019","7,2983","7,3038","7,292","---","0,04%"
"11.10.2023","7,2992","7,2907","7,3036","7,2907","---","0,06%"
"10.10.2023","7,2948","7,2758","7,2997","7,2758","---","0,05%"
"09.10.2023","7,2911","7,3019","7,3022","7,2835","---","-0,14%"
"06.10.2023","7,301","7,301","7,301","7,301","---","0%"
"05.10.2023","7,301","7,301","7,301","7,301","---","0%"
"04.10.2023","7,301","7,301","7,301","7,301","---","0%"
"03.10.2023","7,301","7,301","7,301","7,301","---","0%"
"02.10.2023","7,301","7,301","7,301","7,301","---","0%"
"29.09.2023","7,301","7,301","7,301","7,301","---","0%"
"28.09.2023","7,301","7,3089","7,3124","7,3001","---","-0,13%"
"27.09.2023","7,3105","7,2923","7,3128","7,2913","---","0,01%"
"26.09.2023","7,31","7,3078","7,3127","7,3021","---","-0,01%"
"25.09.2023","7,311","7,2993","7,3128","7,2993","---","0,18%"
"22.09.2023","7,298","7,3019","7,3042","7,296","---","-0,12%"
"21.09.2023","7,3066","7,2893","7,3094","7,2889","---","0,27%"
"20.09.2023","7,287","7,2939","7,2996","7,2879","---","-0,14%"
"19.09.2023","7,297","7,2939","7,2985","7,2896","---","0,08%"
"18.09.2023","7,2915","7,2829","7,2978","7,2793","---","0,24%"
"15.09.2023","7,2744","7,2804","7,2821","7,2471","---","-0,04%"
"14.09.2023","7,277","7,2732","7,2804","7,2703","---","0,1%"
"13.09.2023","7,27","7,2842","7,2906","7,2692","---","-0,29%"
"12.09.2023","7,291","7,2872","7,2959","7,2818","---","0,04%"
"11.09.2023","7,2882","7,3236","7,3254","7,2709","---","-0,75%"
"08.09.2023","7,343","7,3424","7,3504","7,3344","---","0,2%"
"07.09.2023","7,3287","7,3165","7,3299","7,3165","---","0,17%"
"06.09.2023","7,316","7,3208","7,322","7,3032","---","0,16%"
"05.09.2023","7,304","7,2778","7,308","7,2778","---","0,44%"
"04.09.2023","7,2723","7,2617","7,2743","7,2574","---","0,16%"
"01.09.2023","7,2606","7,2449","7,2663","7,2448","---","0,03%"
"31.08.2023","7,2582","7,2837","7,2919","7,257","---","-0,35%"
"30.08.2023","7,2839","7,2819","7,294","7,281","---","0,06%"
"29.08.2023","7,2796","7,2875","7,2955","7,2804","---","-0,14%"
"28.08.2023","7,29","7,2687","7,2957","7,2687","---","0,01%"
"25.08.2023","7,289","7,2786","7,2918","7,2786","---","0,14%"
"24.08.2023","7,2786","7,2771","7,286","7,2689","---","0,02%"
"23.08.2023","7,2771","7,2862","7,294","7,2759","---","-0,22%"
"22.08.2023","7,293","7,2675","7,298","7,2675","---","0,09%"
"21.08.2023","7,2865","7,2968","7,3155","7,2768","---","0,09%"
"18.08.2023","7,28","7,2658","7,2958","7,2658","---","-0,15%"
"17.08.2023","7,291","7,309","7,3173","7,279","---","-0,1%"
"16.08.2023","7,2981","7,2906","7,299","7,2885","---","0,23%"
"15.08.2023","7,2817","7,2806","7,2895","7,2688","---","0,32%"
"14.08.2023","7,2585","7,2524","7,2653","7,2484","---","0,3%"
"11.08.2023","7,2367","7,2223","7,2392","7,2223","---","0,28%"
"10.08.2023","7,2165","7,2049","7,2186","7,2036","---","0,11%"
"09.08.2023","7,2085","7,2133","7,2147","7,1952","---","-0,1%"
"08.08.2023","7,216","7,2034","7,2217","7,203","---","0,33%"
"07.08.2023","7,192","7,1894","7,1944","7,1835","---","0,3%"
"04.08.2023","7,1706","7,1533","7,1864","7,1533","---","0,08%"
"03.08.2023","7,1651","7,1855","7,1957","7,1657","---","-0,36%"
"02.08.2023","7,1911","7,1676","7,1954","7,1653","---","0,19%"
"01.08.2023","7,1775","7,1592","7,179","7,1592","---","0,49%"
"31.07.2023","7,1426","7,1438","7,153","7,1349","---","-0,09%"
"28.07.2023","7,1488","7,1639","7,1743","7,1492","---","-0,34%"
"27.07.2023","7,173","7,1354","7,1759","7,1201","---","0,32%"
"26.07.2023","7,1503","7,1536","7,1623","7,144","---","0,23%"
"25.07.2023","7,134","7,1529","7,1637","7,1321","---","-0,72%"
"24.07.2023","7,1855","7,186","7,2071","7,1821","---","-0,01%"
"21.07.2023","7,1861","7,1663","7,1885","7,1617","---","0,14%"
"20.07.2023","7,1761","7,1762","7,1888","7,1655","---","-0,69%"
"19.07.2023","7,226","7,1953","7,227","7,1942","---","0,66%"
"18.07.2023","7,1786","7,1611","7,1825","7,1611","---","0,1%"
"17.07.2023","7,1711","7,1539","7,1778","7,1539","---","0,43%"
"14.07.2023","7,1403","7,1377","7,1466","7,1195","---","-0,14%"
"13.07.2023","7,15","7,1679","7,1758","7,1502","---","-0,22%"
"12.07.2023","7,1656","7,1933","7,1946","7,1643","---","-0,6%"
"11.07.2023","7,209","7,2209","7,2308","7,1947","---","-0,31%"
"10.07.2023","7,2315","7,2196","7,2414","7,2193","---","0,15%"
"07.07.2023","7,2205","7,2368","7,2471","7,2196","---","-0,41%"
"06.07.2023","7,25","7,2491","7,2547","7,2319","---","0,05%"
"05.07.2023","7,2465","7,2124","7,2507","7,2124","---","0,45%"
"04.07.2023","7,2142","7,2379","7,2434","7,2109","---","-0,36%"
"03.07.2023","7,24","7,232","7,2558","7,232","---","-0,16%"
"30.06.2023","7,2513","7,259","7,2689","7,2427","---","0%"
"29.06.2023","7,2515","7,2307","7,2537","7,228","---","0,11%"
"28.06.2023","7,2436","7,2256","7,2547","7,2218","---","0,34%"
"27.06.2023","7,2193","7,2243","7,2259","7,206","---","-0,24%"
"26.06.2023","7,2364","7,2054","7,239","7,2054","---","0,82%"
"23.06.2023","7,1779","7,1779","7,1779","7,1779","---","0%"
"22.06.2023","7,1779","7,1779","7,1779","7,1779","---","0%"
"21.06.2023","7,1779","7,1873","7,1981","7,1785","---","-0,04%"
"20.06.2023","7,1811","7,1706","7,1833","7,1665","---","0,28%"
"19.06.2023","7,1609","7,1375","7,1628","7,1375","---","0,5%"
"16.06.2023","7,1251","7,1308","7,1411","7,1059","---","0,08%"
"15.06.2023","7,1195","7,1732","7,1807","7,12","---","-0,59%"
"14.06.2023","7,1615","7,1637","7,1696","7,147","---","-0,07%"
"13.06.2023","7,1666","7,1586","7,1684","7,1427","---","0,32%"
"12.06.2023","7,1437","7,1357","7,1484","7,1357","---","0,23%"
"09.06.2023","7,1273","7,1175","7,1322","7,1111","---","0,23%"
"08.06.2023","7,1109","7,1371","7,1421","7,1116","---","-0,25%"
"07.06.2023","7,1287","7,1028","7,131","7,1028","---","0,14%"
"06.06.2023","7,119","7,1157","7,124","7,1005","---","0,25%"
"05.06.2023","7,101","7,104","7,1245","7,0938","---","0,26%"
"02.06.2023","7,0827","7,102","7,1031","7,056","---","-0,15%"
"01.06.2023","7,0934","7,1043","7,1244","7,0911","---","-0,25%"
"31.05.2023","7,1109","7,0908","7,1128","7,0908","---","0,45%"
"30.05.2023","7,0792","7,0732","7,0988","7,0678","---","0,1%"
"29.05.2023","7,072","7,0619","7,0795","7,0619","---","0,13%"
"26.05.2023","7,063","7,0789","7,0798","7,0454","---","-0,21%"
"25.05.2023","7,0782","7,0668","7,0793","7,0608","---","0,27%"
"24.05.2023","7,0593","7,0673","7,0676","7,0375","---","0,05%"
"23.05.2023","7,0556","7,0394","7,0573","7,0394","---","0,29%"
"22.05.2023","7,0351","7,0192","7,0359","7,0166","---","0,42%"
"19.05.2023","7,006","7,0559","7,0602","7,0024","---","-0,41%"
"18.05.2023","7,035","6,9986","7,0433","6,9969","---","0,53%"
"17.05.2023","6,998","6,9889","7,0038","6,9872","---","0,28%"
"16.05.2023","6,9786","6,9525","6,9792","6,9525","---","0,38%"
"15.05.2023","6,952","6,9583","6,9655","6,9475","---","-0,08%"
"12.05.2023","6,9575","6,9507","6,9583","6,9429","---","0,14%"
"11.05.2023","6,948","6,9331","6,9497","6,9306","---","0,23%"
"10.05.2023","6,9321","6,9226","6,9334","6,9146","---","0,17%"
"09.05.2023","6,92","6,9171","6,9292","6,9171","---","0,11%"
"08.05.2023","6,9121","6,9125","6,919","6,9103","---","0,03%"
"05.05.2023","6,91","6,9054","6,9201","6,9053","---","0,06%"
"04.05.2023","6,906","6,895","6,9202","6,8924","---","-0,07%"
"03.05.2023","6,911","6,911","6,911","6,911","---","0%"
"02.05.2023","6,911","6,911","6,911","6,911","---","0%"
"01.05.2023","6,911","6,911","6,911","6,911","---","0%"
"28.04.2023","6,911","6,916","6,9286","6,9113","---","-0,16%"
"27.04.2023","6,922","6,9311","6,9328","6,911","---","-0,06%"
"26.04.2023","6,9261","6,929","6,929","6,9165","---","-0,09%"
"25.04.2023","6,9323","6,8914","6,9337","6,8914","---","0,53%"
"24.04.2023","6,8958","6,889","6,9065","6,889","---","0,06%"
"21.04.2023","6,892","6,877","6,8966","6,8762","---","0,28%"
"20.04.2023","6,8725","6,889","6,8959","6,8715","---","-0,18%"
"19.04.2023","6,885","6,876","6,9012","6,8758","---","0,14%"
"18.04.2023","6,8755","6,8762","6,8802","6,8652","---","-0,05%"
"17.04.2023","6,8786","6,8787","6,882","6,8667","---","0,14%"
"14.04.2023","6,869","6,8592","6,8724","6,8321","---","0,02%"
"13.04.2023","6,8677","6,8711","6,879","6,8676","---","-0,08%"
"12.04.2023","6,873","6,89","6,8901","6,8713","---","-0,2%"
"11.04.2023","6,8866","6,8896","6,8927","6,8825","---","0,09%"
"10.04.2023","6,8807","6,8809","6,8823","6,8719","---","0,18%"
"07.04.2023","6,8681","6,8798","6,8798","6,8663","---","-0,1%"
"06.04.2023","6,875","6,8829","6,8843","6,8721","---","-0,04%"
"05.04.2023","6,878","6,878","6,878","6,878","---","0%"
"04.04.2023","6,878","6,8787","6,8857","6,8762","---","0,01%"
"03.04.2023","6,8776","6,8788","6,8948","6,8744","---","0,15%"
"31.03.2023","6,8676","6,8495","6,8767","6,8445","---","-0,05%"
"30.03.2023","6,871","6,893","6,9078","6,8714","---","-0,22%"
"29.03.2023","6,8862","6,878","6,8934","6,8756","---","0,17%"
"28.03.2023","6,8745","6,8736","6,888","6,8717","---","-0,13%"
"27.03.2023","6,8834","6,8748","6,8909","6,873","---","0,23%"
"24.03.2023","6,8675","6,8377","6,8808","6,8373","---","0,71%"
"23.03.2023","6,8188","6,8552","6,8576","6,8166","---","-0,89%"
"22.03.2023","6,8802","6,8788","6,8936","6,8773","---","-0,04%"
"21.03.2023","6,883","6,8818","6,8858","6,8696","---","0,09%"
"20.03.2023","6,877","6,879","6,9036","6,8753","---","-0,12%"
"17.03.2023","6,885","6,8937","6,8952","6,862","---","-0,17%"
"16.03.2023","6,8965","6,8945","6,911","6,8906","---","-0,15%"
"15.03.2023","6,9067","6,887","6,9093","6,8752","---","0,56%"
"14.03.2023","6,868","6,8605","6,886","6,8548","---","0,33%"
"13.03.2023","6,8455","6,9184","6,9184","6,8372","---","-0,83%"
"10.03.2023","6,9025","6,9647","6,9714","6,902","---","-0,87%"
"09.03.2023","6,963","6,9633","6,9742","6,9566","---","0,19%"
"08.03.2023","6,9496","6,9731","6,9773","6,9455","---","-0,16%"
"07.03.2023","6,9605","6,9406","6,9627","6,9229","---","0,45%"
"06.03.2023","6,9295","6,9086","6,9353","6,9043","---","0,36%"
"03.03.2023","6,9048","6,8969","6,912","6,8882","---","-0,11%"
"02.03.2023","6,9122","6,8808","6,9187","6,877","---","0,68%"
"01.03.2023","6,8656","6,9289","6,9331","6,8623","---","-0,97%"
"28.02.2023","6,9325","6,946","6,9489","6,9307","---","-0,15%"
"27.02.2023","6,943","6,9619","6,9732","6,9426","---","-0,17%"
"24.02.2023","6,9545","6,9153","6,9604","6,9112","---","0,68%"
"23.02.2023","6,9075","6,896","6,9081","6,8795","---","0,24%"
"22.02.2023","6,8908","6,8847","6,8997","6,8847","---","0,3%"
"21.02.2023","6,87","6,8656","6,881","6,8615","---","0,23%"
"20.02.2023","6,8541","6,8678","6,8726","6,85","---","-0,17%"
"17.02.2023","6,8661","6,8679","6,885","6,8675","---","0,1%"
"16.02.2023","6,859","6,8495","6,8679","6,8431","---","0,12%"
"15.02.2023","6,851","6,8243","6,8537","6,8242","---","0,37%"
"14.02.2023","6,8255","6,8157","6,8317","6,8089","---","0,06%"
"13.02.2023","6,8215","6,832","6,8338","6,8221","---","0,21%"
"10.02.2023","6,807","6,7892","6,8135","6,7868","---","0,42%"
"09.02.2023","6,7782","6,7898","6,7923","6,773","---","-0,13%"
"08.02.2023","6,7872","6,7743","6,7902","6,7715","---","-0,06%"
"07.02.2023","6,791","6,7797","6,7937","6,7745","---","-0,01%"
"06.02.2023","6,7918","6,8035","6,8035","6,7708","---","0,27%"
"03.02.2023","6,7733","6,7428","6,7855","6,7371","---","0,66%"
"02.02.2023","6,7289","6,7069","6,7381","6,7066","---","-0,17%"
"01.02.2023","6,7406","6,7453","6,7528","6,7393","---","-0,2%"
"31.01.2023","6,754","6,7598","6,7598","6,7498","---","0,09%"
"30.01.2023","6,748","6,7527","6,7629","6,7444","---","-0,51%"
"27.01.2023","6,7825","6,7825","6,7825","6,7825","---","0%"
"26.01.2023","6,7825","6,7825","6,7825","6,7825","---","0%"
"25.01.2023","6,7825","6,7825","6,7825","6,7825","---","0%"
"24.01.2023","6,7825","6,7825","6,7825","6,7825","---","0%"
"23.01.2023","6,7825","6,7825","6,7825","6,7825","---","0%"
"20.01.2023","6,7825","6,7677","6,7888","6,7647","---","0,13%"
"19.01.2023","6,7738","6,7674","6,7892","6,7674","---","0,43%"
"18.01.2023","6,745","6,7814","6,7874","6,7428","---","-0,4%"
"17.01.2023","6,7723","6,7337","6,7828","6,7337","---","0,6%"
"16.01.2023","6,7322","6,6982","6,7355","6,691","---","0,47%"
"13.01.2023","6,701","6,7238","6,7379","6,703","---","-0,53%"
"12.01.2023","6,7365","6,754","6,7639","6,7297","---","-0,49%"
"11.01.2023","6,77","6,7845","6,7879","6,7629","---","-0,1%"
"10.01.2023","6,777","6,7586","6,7893","6,7533","---","0,1%"
"09.01.2023","6,77","6,815","6,815","6,76","---","-0,98%"
"06.01.2023","6,837","6,8783","6,8792","6,836","---","-0,63%"
"05.01.2023","6,88","6,885","6,89","6,8688","---","-0,11%"
"04.01.2023","6,8875","6,9035","6,9078","6,8787","---","-0,38%"
"03.01.2023","6,9135","6,9142","6,924","6,8762","---","0,24%"
"02.01.2023","6,8972","6,8972","6,8972","6,8972","---","0%"
"30.12.2022","6,8972","6,9595","6,9618","6,8931","---","-0,94%"
"29.12.2022","6,9625","6,9805","6,9814","6,9611","---","-0,21%"
"28.12.2022","6,9774","6,963","6,9787","6,9616","---","0,25%"
"27.12.2022","6,96","6,9629","6,9684","6,949","---","-0,01%"
"26.12.2022","6,961","6,9905","6,9906","6,9584","---","-0,39%"
"23.12.2022","6,988","6,9982","6,9985","6,9811","---","0,07%"
"22.12.2022","6,9829","6,9714","6,9847","6,9714","---","0,03%"
"21.12.2022","6,981","6,9655","6,9839","6,9635","---","0,3%"
"20.12.2022","6,96","6,981","6,9904","6,96","---","-0,25%"
"19.12.2022","6,9772","6,9699","6,9854","6,9694","---","0,09%"
"16.12.2022","6,9708","6,9821","6,9854","6,963","---","-0,01%"
"15.12.2022","6,9716","6,9471","6,9783","6,9471","---","0,31%"
"14.12.2022","6,9498","6,9525","6,9634","6,9392","---","0,1%"
"13.12.2022","6,943","6,9866","6,9887","6,9445","---","-0,49%"
"12.12.2022","6,9773","6,9827","6,9882","6,9717","---","0,31%"
"09.12.2022","6,9559","6,9522","6,9635","6,9439","---","-0,13%"
"08.12.2022","6,9649","6,9725","6,9822","6,9646","---","-0,08%"
"07.12.2022","6,9702","6,9916","6,9959","6,9717","---","-0,33%"
"06.12.2022","6,9935","6,9612","7,0009","6,9564","---","0,47%"
"05.12.2022","6,961","6,9746","6,985","6,9454","---","-0,83%"
"02.12.2022","7,019","7,051","7,0666","7,0194","---","-0,33%"
"01.12.2022","7,0424","7,045","7,0907","7,0419","---","-0,64%"
"30.11.2022","7,0879","7,1571","7,1573","7,0697","---","-0,96%"
"29.11.2022","7,1568","7,2097","7,2097","7,1547","---","-0,7%"
"28.11.2022","7,2074","7,2281","7,2399","7,1904","---","0,6%"
"25.11.2022","7,1642","7,1642","7,1806","7,1476","---","0,2%"
"24.11.2022","7,15","7,1487","7,154","7,1328","---","-0,11%"
"23.11.2022","7,158","7,1422","7,1725","7,1408","---","0,27%"
"22.11.2022","7,1388","7,1608","7,166","7,1323","---","-0,35%"
"21.11.2022","7,164","7,1508","7,1696","7,1504","---","0,63%"
"18.11.2022","7,1192","7,1402","7,1558","7,1104","---","-0,5%"
"17.11.2022","7,1551","7,095","7,1644","7,0943","---","0,99%"
"16.11.2022","7,0849","7,0496","7,09","7,0496","---","0,58%"
"15.11.2022","7,044","7,0462","7,0631","7,0248","---","-0,38%"
"14.11.2022","7,071","7,0819","7,0831","7,0258","---","-0,5%"
"11.11.2022","7,1066","7,187","7,1897","7,0897","---","-1,08%"
"10.11.2022","7,184","7,2552","7,2738","7,1835","---","-0,77%"
"09.11.2022","7,2401","7,234","7,2564","7,2335","---","-0,12%"
"08.11.2022","7,2485","7,225","7,2645","7,2202","---","0,3%"
"07.11.2022","7,2266","7,2165","7,2505","7,2047","---","0,61%"
"04.11.2022","7,1826","7,3015","7,3119","7,1785","---","-1,61%"
"03.11.2022","7,3","7,29","7,3224","7,29","---","0,15%"
"02.11.2022","7,289","7,2797","7,29","7,2657","---","0,22%"
"01.11.2022","7,273","7,3231","7,3285","7,255","---","-0,39%"
"31.10.2022","7,3015","7,2627","7,3041","7,2543","---","0,71%"
"28.10.2022","7,2499","7,2358","7,2626","7,2185","---","0,36%"
"27.10.2022","7,2239","7,173","7,2382","7,1622","---","0,74%"
"26.10.2022","7,171","7,2879","7,2998","7,1662","---","-1,35%"
"25.10.2022","7,2688","7,2951","7,3094","7,2604","---","0,08%"
"24.10.2022","7,2629","7,2444","7,2636","7,2428","---","0,32%"
"21.10.2022","7,2399","7,2372","7,2525","7,2364","---","0,37%"
"20.10.2022","7,2129","7,2288","7,2485","7,2135","---","-0,21%"
"19.10.2022","7,228","7,2015","7,2311","7,1982","---","0,39%"
"18.10.2022","7,2001","7,192","7,2022","7,1879","---","0,08%"
"17.10.2022","7,1946","7,1814","7,2061","7,179","---","0,07%"
"14.10.2022","7,1895","7,1706","7,2012","7,1606","---","0,27%"
"13.10.2022","7,17","7,1748","7,223","7,1667","---","-0,03%"
"12.10.2022","7,172","7,1853","7,191","7,1558","---","0,11%"
"11.10.2022","7,1639","7,1509","7,1949","7,1508","---","0,15%"
"10.10.2022","7,1533","7,1102","7,1547","7,1082","---","0,56%"
"07.10.2022","7,1135","7,1135","7,1135","7,1135","---","0%"
"06.10.2022","7,1135","7,1135","7,1135","7,1135","---","0%"
"05.10.2022","7,1135","7,1135","7,1135","7,1135","---","0%"
"04.10.2022","7,1135","7,1135","7,1135","7,1135","---","0%"
"03.10.2022","7,1135","7,1135","7,1135","7,1135","---","0%"
"30.09.2022","7,1135","7,125","7,1354","7,0828","---","-0,09%"
"29.09.2022","7,1196","7,1565","7,2113","7,1232","---","-1,1%"
"28.09.2022","7,199","7,1985","7,2507","7,1945","---","0,32%"
"27.09.2022","7,176","7,1338","7,1787","7,1338","---","0,63%"
"26.09.2022","7,1311","7,1378","7,1685","7,1338","---","0,06%"
"23.09.2022","7,1266","7,0873","7,131","7,0867","---","0,7%"
"22.09.2022","7,0772","7,0851","7,0959","7,0606","---","0,42%"
"21.09.2022","7,0479","7,0183","7,0546","7,0183","---","0,43%"
"20.09.2022","7,0176","7,0101","7,0214","7,0044","---","0,18%"
"19.09.2022","7,005","6,9958","7,0206","6,9957","---","0,36%"
"16.09.2022","6,9799","7,0055","7,0256","6,98","---","-0,19%"
"15.09.2022","6,9934","6,9645","6,9963","6,9606","---","0,46%"
"14.09.2022","6,9612","6,9671","6,9734","6,9569","---","0,53%"
"13.09.2022","6,9245","6,921","6,9329","6,9191","---","0,01%"
"12.09.2022","6,924","6,924","6,924","6,924","---","0%"
"09.09.2022","6,924","6,9468","6,9515","6,9172","---","-0,46%"
"08.09.2022","6,9562","6,9563","6,9704","6,9489","---","-0,13%"
"07.09.2022","6,965","6,9659","6,9801","6,9641","---","0,17%"
"06.09.2022","6,9532","6,9341","6,9657","6,9301","---","0,29%"
"05.09.2022","6,9328","6,923","6,9433","6,9189","---","0,5%"
"02.09.2022","6,8985","6,9062","6,9095","6,8998","---","-0,12%"
"01.09.2022","6,9066","6,9065","6,9082","6,8935","---","0,26%"
"31.08.2022","6,889","6,9088","6,9153","6,887","---","-0,3%"
"30.08.2022","6,91","6,9095","6,9213","6,8992","---","0,05%"
"29.08.2022","6,9067","6,9091","6,9225","6,9045","---","0,51%"
"26.08.2022","6,8715","6,8475","6,8731","6,8475","---","0,35%"
"25.08.2022","6,8477","6,8453","6,8572","6,8427","---","-0,15%"
"24.08.2022","6,8581","6,844","6,8697","6,8424","---","0,36%"
"23.08.2022","6,8336","6,8461","6,8662","6,8326","---","-0,2%"
"22.08.2022","6,8476","6,8238","6,8511","6,8211","---","0,46%"
"19.08.2022","6,8164","6,7861","6,819","6,7861","---","0,46%"
"18.08.2022","6,7855","6,781","6,7961","6,7769","---","0,07%"
"17.08.2022","6,7805","6,7883","6,7883","6,7689","---","-0,1%"
"16.08.2022","6,7875","6,7893","6,7974","6,7825","---","0,24%"
"15.08.2022","6,7715","6,7428","6,7748","6,7428","---","0,43%"
"12.08.2022","6,7425","6,7448","6,7466","6,7325","---","-0,03%"
"11.08.2022","6,7445","6,7238","6,7448","6,7238","---","0,32%"
"10.08.2022","6,723","6,7527","6,76","6,723","---","-0,44%"
